smiles,yield
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,54.63240731
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Cl)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,4.246823607
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Br)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,82.46360414
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,79.07623711
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1ccccn1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,74.61155282
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1ccccn1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,83.37705512
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1ccccn1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,91.37329051
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1cccnc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,9.147761663
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1cccnc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,1.707595349
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1cccnc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.o1ccc(n1)c2ccccc2,2.733728741
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Cl)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,25.8434488
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Br)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,48.06786456
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(I)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,48.00212967
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Cl)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,0.85894734
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Br)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,46.19696168
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(I)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,51.39664392
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Cl)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,2.615785832
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Br)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,73.85492194
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(I)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,78.46972259
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1ccccn1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,61.91869342
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1ccccn1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,66.70576357
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1ccccn1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,69.8410056
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1cccnc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,35.8579046
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1cccnc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,81.6084941
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1cccnc1.CN(C)/C(N(C)C)=N\C(C)(C)C.o1ccc(n1)c2ccccc2,84.5566149
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Cl)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,28.68684159
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Br)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,53.85457225
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(I)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,55.16379105
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Cl)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,1.068125406
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Br)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,54.23706273
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(I)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,50.10376029
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Cl)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,3.135484875
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Br)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,80.39591728
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(I)cc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,82.63071562
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1ccccn1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,89.88953077
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1ccccn1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,92.89765441
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1ccccn1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,94.14846732
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1cccnc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,41.58551371
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1cccnc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,95.12897845
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1cccnc1.CN1CCCN2CCCN=C12.o1ccc(n1)c2ccccc2,92.39124083
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Cl)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,1.261091862
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Br)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,12.61696696
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,36.64285561
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Cl)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,0
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Br)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,52.34346738
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,57.08877056
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Cl)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,1.117675591
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Br)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,83.14947865
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,82.84063003
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1ccccn1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,80.49152522
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1ccccn1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,89.89767813
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1ccccn1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,94.29690562
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1cccnc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,2.241763673
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1cccnc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,1.826315609
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1cccnc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.Cc1ccon1,0.747631534
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Cl)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,9.328786223
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Br)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,45.92980056
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(I)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,52.24472601
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Cl)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,0.338169234
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Br)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,43.34412585
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(I)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,53.38444046
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Cl)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,0.841459123
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Br)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,72.1822742
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(I)cc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,83.93941968
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1ccccn1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,38.32865111
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1ccccn1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,59.55424843
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1ccccn1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,77.75555198
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1cccnc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,11.79076705
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1cccnc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,83.93526521
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1cccnc1.CN(C)/C(N(C)C)=N\C(C)(C)C.Cc1ccon1,90.73131654
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Cl)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,12.78013721
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Br)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,49.15372199
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(I)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,55.56585889
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Cl)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,0.355367929
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Br)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,50.10834683
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(I)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,53.33497035
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Cl)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,0.968826586
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Br)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,80.68492948
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(I)cc1.CN1CCCN2CCCN=C12.Cc1ccon1,83.05466982
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1ccccn1.CN1CCCN2CCCN=C12.Cc1ccon1,81.37846659
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1ccccn1.CN1CCCN2CCCN=C12.Cc1ccon1,89.47412112
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1ccccn1.CN1CCCN2CCCN=C12.Cc1ccon1,95.75260589
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Clc1cccnc1.CN1CCCN2CCCN=C12.Cc1ccon1,9.967076399
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Brc1cccnc1.CN1CCCN2CCCN=C12.Cc1ccon1,86.08980917
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.Ic1cccnc1.CN1CCCN2CCCN=C12.Cc1ccon1,94.54981251
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Cl)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,1.784972431
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(Br)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,7.440214513
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.FC(F)(F)c1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,6.314819709
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Cl)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,0.999277443
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(Br)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,10.41519753
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.COc1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,8.359123764
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Cl)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,3.67828301
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(Br)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,11.71308162
CC(c1c(c2c(OC)ccc(OC)c2P(C23CC4CC(C2)CC(C4)C3)C23CC4CC(C2)CC(C4)C3)c(C(C)C)cc(C(C)C)c1)C.CCc1ccc(I)cc1.CN(C)P(N(C)C)(N(C)C)=NP(N(C)C)(N(C)C)=NCC.c1ccc(-c2ncno2)cc1,13.97997531
